Label,Mean AP,F-med max,Precision max,Recall max
176_0000.nii.gz,0.908708354631985,0.87929393796358,0.8270244350437458,0.93861625415947
173_0000.nii.gz,0.9199431988806331,0.8689471480639637,0.8524240809802877,0.8861234306392181
175_0000.nii.gz,0.8483764539232109,0.8386178121857358,0.8411424546356218,0.836108279533356
174_0000.nii.gz,0.7077587531462494,0.7379209920887975,0.7377065769235217,0.7381355319302814
mean,0.8461966901455197,0.8311949725755192,0.8145743868957942,0.8497458740655813
