Label,Mean AP,F-med max,Precision max,Recall max
176_0000.nii.gz,0.908708354631985,0.874741118585373,0.8165624326949257,0.9418460492857896
173_0000.nii.gz,0.9199431988806331,0.8677169062286105,0.8408921585899344,0.896309485563283
175_0000.nii.gz,0.8483764539232109,0.8372047313738517,0.827295539827684,0.8473541815866953
174_0000.nii.gz,0.7077587531462494,0.7321089762040426,0.720683134996357,0.7439029485496
mean,0.8461966901455197,0.8279429330979694,0.8013583165272252,0.857353166246342
