Label,Mean AP,F-med max,Precision max,Recall max
176_0000.nii.gz,0.908708354631985,0.8645380482804934,0.7951975162649697,0.9471266704419502
173_0000.nii.gz,0.9199431988806331,0.8629702761584719,0.816800989966612,0.914671654988163
175_0000.nii.gz,0.8483764539232109,0.8300938734645983,0.79873676359766,0.8640136479381024
174_0000.nii.gz,0.7077587531462494,0.7183485932876393,0.6857226289190346,0.7542342697593956
mean,0.8461966901455197,0.8189876977978007,0.7741144746870692,0.8700115607819028
