2023-03-08 10:09:47.039646,1,1.3242309014002482,1.7055126428604126,[0.46610299994866866 0.0],0.23305149997433433,0.001
2023-03-08 10:10:23.315435,2,1.4048787196477255,1.8292961120605469,[0.2493257623409187 0.0],0.12466288117045934,0.001
2023-03-08 10:11:00.830008,3,1.2295465230941773,1.4779000282287598,[0.5978796192798835 0.0],0.29893980963994177,0.001
2023-03-08 10:11:36.392606,4,1.1535703738530476,1.891083002090454,[0.14744764514349767 0.0],0.07372382257174884,0.001
2023-03-08 10:12:11.167059,5,1.1854347229003905,1.9647884368896484,[0.06103694739628635 nan],nan,0.001
2023-03-08 10:12:43.257186,6,1.2735965887705485,1.6441417932510376,[0.42728820613719776 0.0],0.21364410306859888,0.001
2023-03-08 10:13:15.598648,7,1.1784953117370605,2.081451416015625,[0.0332391052761388 nan],nan,0.001
2023-03-08 10:13:48.933100,8,1.3650532007217406,1.5241138935089111,[0.5627167251494241 0.0],0.28135836257471203,0.001
2023-03-08 10:14:23.192217,9,1.2664928197860719,1.710472822189331,[0.3706584502300972 nan],nan,0.001
2023-03-08 10:15:00.161163,10,1.214723292986552,1.8868255615234375,[0.18365490580229854 nan],nan,0.001
2023-03-08 10:15:31.037076,11,1.1729169130325316,1.5675337314605713,[0.5268462499473603 nan],nan,0.001
2023-03-08 10:16:04.394614,12,1.2750330050786336,1.922003149986267,[0.12726960824146555 nan],nan,0.001
2023-03-08 10:16:39.602662,13,1.288697902361552,1.2958847284317017,[0.7680438902276396 nan],nan,0.001
2023-03-08 10:17:15.465727,14,1.2382790565490722,2.083799362182617,[0.03164532477078417 nan],nan,0.001
2023-03-08 10:17:45.614840,15,1.2722166617711386,1.7379045486450195,[0.3681308909834608 nan],nan,0.001
2023-03-08 10:18:21.809118,16,1.2382540464401246,1.7668213844299316,[0.33249120562839785 nan],nan,0.001
2023-03-08 10:18:58.830546,17,1.2572123606999714,1.732731580734253,[0.3605307401472875 nan],nan,0.001
2023-03-08 10:19:32.024922,18,1.269733436902364,1.7248930931091309,[0.3778590821543769 nan],nan,0.001
2023-03-08 10:20:07.551711,19,1.2342137177785237,1.8640036582946777,[0.2374421511333311 nan],nan,0.001
2023-03-08 10:20:40.379599,20,1.1606572151184082,2.063965082168579,[0.06355265485489772 nan],nan,0.001
2023-03-08 10:21:16.272322,21,1.1293299277623494,1.6388229131698608,[0.442917752139933 nan],nan,0.001
2023-03-08 10:21:49.088526,22,1.1892173290252686,1.9235188961029053,[0.161524628891788 nan],nan,0.001
2023-03-08 10:22:22.702570,23,1.171945285797119,1.9517443180084229,[0.13893651976407007 nan],nan,0.001
2023-03-08 10:22:54.914220,24,1.241545057296753,1.8326098918914795,[0.23912049966993348 nan],nan,0.001
2023-03-08 10:23:31.808767,25,1.2372191747029622,1.9060590267181396,[0.17025296896384265 nan],nan,0.001
2023-03-08 10:24:06.795879,26,1.0959315141042074,1.521693468093872,[0.5734927821432012 nan],nan,0.001
2023-03-08 10:24:44.296131,27,1.1432382742563882,1.5036604404449463,[0.5919615995673191 nan],nan,0.001
2023-03-08 10:25:18.901898,28,1.2216314633687337,1.6737415790557861,[0.4219130780219864 nan],nan,0.001
2023-03-08 10:25:53.358245,29,1.180051589012146,2.0656309127807617,[0.04019728026912222 nan],nan,0.001
2023-03-08 10:26:28.875242,30,1.224340804417928,2.089090347290039,[0.028704495770364033 nan],nan,0.001
2023-03-08 10:27:02.244565,31,1.1338980118433635,1.902261734008789,[0.20746781115879828 nan],nan,0.001
2023-03-08 10:27:37.400984,32,1.2339417457580566,1.7249383926391602,[0.37508297246894456 nan],nan,0.001
2023-03-08 10:28:14.094675,33,1.2920101165771485,2.1116509437561035,[0.027749661007238212 nan],nan,0.001
2023-03-08 10:28:46.454256,34,1.2851471344629923,2.107682704925537,[0.038636385116296655 nan],nan,0.001
2023-03-08 10:29:21.149860,35,1.1088818709055583,1.9848432540893555,[0.13031931653478093 nan],nan,0.001
2023-03-08 10:29:57.003581,36,1.1709814230600992,1.8148971796035767,[0.28386436931401093 nan],nan,0.001
2023-03-08 10:30:32.588198,37,1.2860595862070718,1.9010852575302124,[0.19356191308145884 nan],nan,0.001
2023-03-08 10:31:10.102334,38,1.2663658698399862,1.8328137397766113,[0.2599581764951903 nan],nan,0.001
2023-03-08 10:31:41.443045,39,1.235279885927836,2.1287107467651367,[0.024612183125236473 nan],nan,0.001
2023-03-08 10:32:16.507865,40,1.2161766608556113,1.6888211965560913,[0.41552480183610346 nan],nan,0.001
2023-03-08 10:32:52.078826,41,1.2109474738438923,1.9495211839675903,[0.16502034743012853 nan],nan,0.001
2023-03-08 10:33:27.215307,42,1.2477441708246866,1.9648973941802979,[0.15143969978835792 nan],nan,0.001
2023-03-08 10:34:03.068938,43,1.202462903658549,2.1468355655670166,[0.013117387230625084 nan],nan,0.001
2023-03-08 10:34:36.440087,44,1.2491361379623414,1.7479641437530518,[0.3615354423424131 nan],nan,0.001
2023-03-08 10:35:10.462072,45,1.2371040105819702,1.6558856964111328,[0.43982026719876377 nan],nan,0.001
2023-03-08 10:35:44.343267,46,1.2262121597925821,1.6700901985168457,[0.4293267482729366 nan],nan,0.001
2023-03-08 10:36:16.218816,47,1.1685661554336548,1.6559979915618896,[0.45212877047468447 nan],nan,0.001
2023-03-08 10:36:50.969648,48,1.1847173611323039,1.6388983726501465,[0.4705382457014337 nan],nan,0.001
2023-03-08 10:37:25.938881,49,1.2433224201202393,1.902706503868103,[0.24129887095269198 nan],nan,0.001
2023-03-08 10:38:01.827389,50,1.2381297747294109,1.7700467109680176,[0.351749889247516 nan],nan,0.001
2023-03-08 10:38:32.321289,51,1.1487945318222046,2.156255006790161,[0.011858089186735936 nan],nan,0.001
2023-03-08 10:39:03.846589,52,1.0876896858215332,1.6153051853179932,[0.48335522639359607 nan],nan,0.001
2023-03-08 10:39:35.280688,53,1.3128008047739665,2.117647647857666,[0.025138356544097264 nan],nan,0.001
2023-03-08 10:40:08.826545,54,1.2743393580118816,1.7225679159164429,[0.36363636363636365 nan],nan,0.001
2023-03-08 10:40:43.371163,55,1.2396899859110515,2.1174521446228027,[0.026307727655663627 nan],nan,0.001
2023-03-08 10:41:17.026690,56,1.1220054864883422,1.7066447734832764,[0.41171711620949153 nan],nan,0.001
2023-03-08 10:41:52.400980,57,1.2579981247584024,2.1918082237243652,[0.008190422458488566 nan],nan,0.001
2023-03-08 10:42:28.244404,58,1.3400845766067504,2.1873276233673096,[0.003115264797507788 nan],nan,0.001
2023-03-08 10:43:03.499728,59,1.2290042479832968,1.6285018920898438,[0.47673263377738456 nan],nan,0.001
2023-03-08 10:43:39.773879,60,1.1968867222468058,1.978041648864746,[0.1334698754053593 nan],nan,0.001
2023-03-08 10:44:17.082748,61,1.252080225944519,1.830876350402832,[0.3026391045020018 nan],nan,0.001
2023-03-08 10:44:51.128122,62,1.2578697760899862,1.8429813385009766,[0.2918529271068736 nan],nan,0.001
2023-03-08 10:45:26.579822,63,1.2401974201202393,1.6062345504760742,[0.5166841791383864 nan],nan,0.001
2023-03-08 10:46:00.918395,64,1.226926310857137,2.215320587158203,[0.0007373915743310112 nan],nan,0.001
2023-03-08 10:46:31.931873,65,1.2751117944717407,1.8111777305603027,[0.3173709372092277 nan],nan,0.0005
2023-03-08 10:47:04.925317,66,1.1668545246124267,1.5479726791381836,[0.5605447032822216 nan],nan,0.0005
2023-03-08 10:47:37.888398,67,1.3671728531519571,1.9308280944824219,[0.20807697965611832 nan],nan,0.0005
2023-03-08 10:48:13.906224,68,1.1826611359914143,2.02932071685791,[0.1138838020790627 nan],nan,0.0005
2023-03-08 10:48:46.958928,69,1.1162555853525797,1.912574052810669,[0.22733803164131905 nan],nan,0.0005
2023-03-08 10:49:21.764820,70,1.1115108648935954,2.1093616485595703,[0.03622192089966907 nan],nan,0.0005
