2023-03-08 14:54:29.100607,1,1.3979148387908935,1.225406861305237,[0.8375395736558926 0.0],0.4187697868279463,0.001
2023-03-08 14:55:29.352337,2,1.2747032284736632,1.252955174446106,[0.8020018062554922 0.0],0.4010009031277461,0.001
2023-03-08 14:56:28.937297,3,1.2386886914571127,1.2154488563537598,[0.8353622379573755 0.0],0.41768111897868776,0.001
2023-03-08 14:57:29.349557,4,1.2402585347493489,1.2632335901260376,[0.7988944766740792 0.0],0.3994472383370396,0.001
2023-03-08 14:58:29.044207,5,1.1732656041781107,1.2477538585662842,[0.8057364768670011 0.0],0.40286823843350056,0.001
2023-03-08 14:59:25.645470,6,1.2396391352017722,1.2084404230117798,[0.8395046438063415 0.0],0.41975232190317074,0.001
2023-03-08 15:00:24.863079,7,1.1807209571202597,1.1951823472976684,[0.8436863401887416 0.0],0.4218431700943708,0.001
2023-03-08 15:01:23.741855,8,1.1812956571578979,1.1985583305358887,[0.8426449386226404 0.0],0.4213224693113202,0.001
2023-03-08 15:02:23.508531,9,1.2490227739016215,1.2374672651290894,[0.8150187299538199 nan],nan,0.001
2023-03-08 15:03:22.334045,10,1.1956889907519022,1.2541327953338623,[0.8093039134920105 nan],nan,0.001
2023-03-08 15:04:22.802626,11,1.268842339515686,1.267643404006958,[0.8017000179237058 0.0],0.4008500089618529,0.001
2023-03-08 15:05:23.925961,12,1.1928568840026856,1.2829508066177369,[0.7986344947630624 nan],nan,0.001
2023-03-08 15:06:24.494319,13,1.2391419092814127,1.2208597898483275,[0.8276865174474003 nan],nan,0.001
2023-03-08 15:07:23.544648,14,1.2944007396697998,1.327486252784729,[0.7461664859180387 0.0],0.37308324295901935,0.001
2023-03-08 15:08:22.004716,15,1.2570063591003418,1.2159910440444945,[0.8279866239447966 0.0],0.4139933119723983,0.001
2023-03-08 15:15:08.499002,1,1.3438367877687727,0,[nan nan],nan,0.001
2023-03-08 15:16:54.045088,8,1.2643441677093505,0,[nan nan],nan,0.001
2023-03-08 15:17:53.395790,9,1.201416768346514,0,[nan nan],nan,0.001
2023-03-08 15:24:40.159472,1,1.3807012333589441,0,[nan nan],nan,0.001
2023-03-08 15:25:37.483915,2,1.273808875504662,0,[nan nan],nan,0.001
2023-03-08 15:26:37.153326,3,1.2546352568794699,0,[nan nan],nan,0.001
2023-03-08 15:27:38.268833,4,1.3848373293876648,0,[nan nan],nan,0.001
2023-03-08 15:28:38.108220,5,1.2560490825596977,0,[nan nan],nan,0.001
2023-03-08 15:29:39.177111,6,1.226164631983813,0,[nan nan],nan,0.001
2023-03-08 15:30:40.914302,7,1.2508010864257812,0,[nan nan],nan,0.001
2023-03-08 15:31:39.517238,8,1.2134471009759342,0,[nan nan],nan,0.001
2023-03-08 15:32:39.787091,9,1.266398920732386,0,[nan nan],nan,0.001
2023-03-08 15:33:41.876513,10,1.3256330419989193,0,[nan nan],nan,0.001
2023-03-08 15:34:43.880166,11,1.211969354573418,0,[nan nan],nan,0.001
2023-03-08 15:35:44.406991,12,1.2611828060711132,0,[nan nan],nan,0.001
2023-03-08 15:36:43.832284,13,1.2308224790236528,0,[nan nan],nan,0.001
2023-03-08 15:37:43.854843,14,1.2863563053748186,0,[nan nan],nan,0.001
2023-03-08 15:38:43.567405,15,1.3281323313713074,0,[nan nan],nan,0.001
2023-03-08 15:39:41.697455,16,1.2876972661298864,0,[nan nan],nan,0.001
2023-03-08 15:40:40.584898,17,1.36753310175503,0,[nan nan],nan,0.001
2023-03-08 15:41:41.374632,18,1.2873891276471756,0,[nan nan],nan,0.001
2023-03-08 15:42:41.162681,19,1.2462451387854183,0,[nan nan],nan,0.001
2023-03-08 15:43:42.222897,20,1.2834661918527939,0,[nan nan],nan,0.001
2023-03-08 15:44:39.528110,21,1.2636085468180038,0,[nan nan],nan,0.001
2023-03-08 15:45:41.723621,22,1.207807165734908,0,[nan nan],nan,0.001
2023-03-08 15:46:43.561468,23,1.1873843038783354,0,[nan nan],nan,0.001
2023-03-08 15:47:39.831442,24,1.19301758443608,0,[nan nan],nan,0.001
2023-03-08 15:48:37.945795,25,1.224534017198226,0,[nan nan],nan,0.001
2023-03-08 15:49:39.759086,26,1.1493919737198774,0,[nan nan],nan,0.001
2023-03-08 15:50:39.971724,27,1.180844966103049,0,[nan nan],nan,0.001
2023-03-08 15:51:38.491539,28,1.2762052942724789,0,[nan nan],nan,0.001
2023-03-08 15:52:39.813919,29,1.2291639201781328,0,[nan nan],nan,0.001
2023-03-08 15:53:37.674676,30,1.155485921046313,0,[nan nan],nan,0.001
2023-03-08 15:54:39.041440,31,1.2584986160783207,0,[nan nan],nan,0.001
2023-03-08 15:55:41.182720,32,1.1967706469928516,0,[nan nan],nan,0.001
2023-03-08 15:56:39.905547,33,1.3269321182194878,0,[nan nan],nan,0.001
2023-03-08 15:57:38.294701,34,1.2604928016662598,0,[nan nan],nan,0.001
2023-03-08 15:58:37.920338,35,1.238823620712056,0,[nan nan],nan,0.001
2023-03-08 15:59:33.343724,36,1.2629070842967314,0,[nan nan],nan,0.001
2023-03-08 16:00:31.184938,37,1.207458075355081,0,[nan nan],nan,0.001
2023-03-08 16:01:30.334655,38,1.1939978739794563,0,[nan nan],nan,0.001
2023-03-08 16:02:32.488048,39,1.2366910296327926,0,[nan nan],nan,0.001
2023-03-08 16:03:31.716848,40,1.2003596425056458,0,[nan nan],nan,0.001
2023-03-08 16:04:29.007990,41,1.2745806294329025,0,[nan nan],nan,0.001
2023-03-08 16:05:32.945205,42,1.15377395994523,0,[nan nan],nan,0.001
2023-03-08 16:06:32.379408,43,1.1846767208155464,0,[nan nan],nan,0.001
2023-03-08 16:07:32.036825,44,1.174459110288059,0,[nan nan],nan,0.001
