Label,Mean AP,F-med max,Precision max,Recall max
191_0000.nii.gz,0.868054071103346,0.8514089798518121,0.873422632417201,0.830477706697213
151_0000.nii.gz,0.8890324087886118,0.84610279438447,0.938240024689746,0.7704435466184505
196_0000.nii.gz,0.8348364952690656,0.8415212676726841,0.8901944985339869,0.7978947187417605
193_0000.nii.gz,0.8763049695663105,0.8351936714062234,0.792712410250796,0.8824858699681598
mean,0.8670569861818335,0.8435566783287974,0.8736423914729324,0.820325460506396
